date,sku_id,units_sold,revenue,unit_price,promo_flag
2024-07-14,SKU0093,10,16339.5,1633.95,0
2024-07-15,SKU0093,40,65358.0,1633.95,0
2024-07-16,SKU0093,31,50652.45,1633.95,0
2024-07-17,SKU0093,85,138885.75,1633.95,0
2024-07-18,SKU0093,30,49018.5,1633.95,0
2024-07-19,SKU0093,36,58822.2,1633.95,0
2024-07-20,SKU0093,19,31045.05,1633.95,0
2024-07-21,SKU0093,14,22875.3,1633.95,0
2024-07-22,SKU0093,22,35946.9,1633.95,0
2024-07-23,SKU0093,56,91501.2,1633.95,0
2024-07-24,SKU0093,39,63724.05,1633.95,0
2024-07-25,SKU0093,28,45750.6,1633.95,0
2024-07-26,SKU0093,38,62090.1,1633.95,0
2024-07-27,SKU0093,12,19607.4,1633.95,0
2024-07-28,SKU0093,18,29411.1,1633.95,0
2024-07-29,SKU0093,19,31045.05,1633.95,0
2024-07-30,SKU0093,55,89867.25,1633.95,0
2024-07-31,SKU0093,50,81697.5,1633.95,0
2024-08-01,SKU0093,14,22875.3,1633.95,0
2024-08-02,SKU0093,35,57188.25,1633.95,0
2024-08-03,SKU0093,29,47384.55,1633.95,0
2024-08-04,SKU0093,46,75161.7,1633.95,0
2024-08-05,SKU0093,50,81697.5,1633.95,0
2024-08-06,SKU0093,65,106206.75,1633.95,0
2024-08-07,SKU0093,75,122546.25,1633.95,0
2024-08-08,SKU0093,19,31045.05,1633.95,0
2024-08-09,SKU0093,34,55554.3,1633.95,0
2024-08-10,SKU0093,30,49018.5,1633.95,0
2024-08-11,SKU0093,39,63724.05,1633.95,0
2024-08-12,SKU0093,44,71893.8,1633.95,0
2024-08-13,SKU0093,61,99670.95,1633.95,0
2024-08-14,SKU0093,93,151957.35,1633.95,0
2024-08-15,SKU0093,42,68625.9,1633.95,0
2024-08-16,SKU0093,54,88233.3,1633.95,0
2024-08-17,SKU0093,39,63724.05,1633.95,0
2024-08-18,SKU0093,19,31045.05,1633.95,0
2024-08-19,SKU0093,37,60456.15,1633.95,0
2024-08-20,SKU0093,45,73527.75,1633.95,0
2024-08-21,SKU0093,34,55554.3,1633.95,0
2024-08-22,SKU0093,18,29411.1,1633.95,0
2024-08-23,SKU0093,29,47384.55,1633.95,0
2024-08-24,SKU0093,25,40848.75,1633.95,0
2024-08-25,SKU0093,18,29411.1,1633.95,0
2024-08-26,SKU0093,12,19607.4,1633.95,0
2024-08-27,SKU0093,44,71893.8,1633.95,0
2024-08-28,SKU0093,36,58822.2,1633.95,0
2024-08-29,SKU0093,17,27777.15,1633.95,0
2024-08-30,SKU0093,48,78429.6,1633.95,0
2024-08-31,SKU0093,20,32679.0,1633.95,0
2024-09-01,SKU0093,17,27777.15,1633.95,0
2024-09-02,SKU0093,21,34312.95,1633.95,0
2024-09-03,SKU0093,27,44116.65,1633.95,0
2024-09-04,SKU0093,54,88233.3,1633.95,0
2024-09-05,SKU0093,77,125814.15,1633.95,0
2024-09-06,SKU0093,0,0.0,1633.95,0
2024-09-07,SKU0093,19,31045.05,1633.95,0
2024-09-08,SKU0093,17,27777.15,1633.95,0
2024-09-09,SKU0093,80,130716.0,1633.95,0
2024-09-10,SKU0093,44,71893.8,1633.95,0
2024-09-11,SKU0093,41,66991.95,1633.95,0
2024-09-12,SKU0093,55,89867.25,1633.95,0
2024-09-13,SKU0093,13,21241.35,1633.95,0
2024-09-14,SKU0093,8,13071.6,1633.95,0
2024-09-15,SKU0093,38,62090.1,1633.95,0
2024-09-16,SKU0093,41,66991.95,1633.95,0
2024-09-17,SKU0093,32,52286.4,1633.95,0
2024-09-18,SKU0093,77,125814.15,1633.95,0
2024-09-19,SKU0093,40,65358.0,1633.95,0
2024-09-20,SKU0093,16,26143.2,1633.95,0
2024-09-21,SKU0093,33,53920.35,1633.95,0
2024-09-22,SKU0093,17,27777.15,1633.95,0
2024-09-23,SKU0093,43,70259.85,1633.95,0
2024-09-24,SKU0093,75,122546.25,1633.95,0
2024-09-25,SKU0093,93,151957.35,1633.95,0
2024-09-26,SKU0093,32,52286.4,1633.95,0
2024-09-27,SKU0093,46,75161.7,1633.95,0
2024-09-28,SKU0093,16,26143.2,1633.95,0
2024-09-29,SKU0093,14,22875.3,1633.95,0
2024-09-30,SKU0093,33,53920.35,1633.95,0
2024-10-01,SKU0093,34,55554.3,1633.95,0
2024-10-02,SKU0093,43,70259.85,1633.95,0
2024-10-03,SKU0093,28,45750.6,1633.95,0
2024-10-04,SKU0093,99,161761.05,1633.95,0
2024-10-05,SKU0093,48,78429.6,1633.95,0
2024-10-06,SKU0093,6,9803.7,1633.95,0
2024-10-07,SKU0093,69,112742.55,1633.95,0
2024-10-08,SKU0093,75,122546.25,1633.95,0
2024-10-09,SKU0093,36,58822.2,1633.95,0
2024-10-10,SKU0093,39,63724.05,1633.95,0
2024-10-11,SKU0093,0,0.0,1633.95,0
2024-10-12,SKU0093,19,31045.05,1633.95,0
2024-10-13,SKU0093,2,3267.9,1633.95,0
2024-10-14,SKU0093,51,83331.45,1633.95,0
2024-10-15,SKU0093,103,168296.85,1633.95,0
2024-10-16,SKU0093,72,117644.4,1633.95,0
2024-10-17,SKU0093,72,117644.4,1633.95,0
2024-10-18,SKU0093,46,75161.7,1633.95,0
2024-10-19,SKU0093,48,78429.6,1633.95,0
2024-10-20,SKU0093,49,80063.55,1633.95,0
2024-10-21,SKU0093,5,8169.75,1633.95,0
2024-10-22,SKU0093,62,101304.9,1633.95,0
2024-10-23,SKU0093,21,34312.95,1633.95,0
2024-10-24,SKU0093,79,129082.05,1633.95,0
2024-10-25,SKU0093,36,58822.2,1633.95,0
2024-10-26,SKU0093,21,34312.95,1633.95,0
2024-10-27,SKU0093,67,109474.65,1633.95,0
2024-10-28,SKU0093,51,83331.45,1633.95,0
2024-10-29,SKU0093,137,223851.15,1633.95,0
2024-10-30,SKU0093,36,58822.2,1633.95,0
2024-10-31,SKU0093,42,68625.9,1633.95,0
2024-11-01,SKU0093,13,21241.35,1633.95,0
2024-11-02,SKU0093,18,29411.1,1633.95,0
2024-11-03,SKU0093,27,44116.65,1633.95,0
2024-11-04,SKU0093,45,73527.75,1633.95,0
2024-11-05,SKU0093,39,63724.05,1633.95,0
2024-11-06,SKU0093,51,83331.45,1633.95,0
2024-11-07,SKU0093,30,49018.5,1633.95,0
2024-11-08,SKU0093,61,81865.96,1342.06,1
2024-11-09,SKU0093,66,88576.29,1342.06,1
2024-11-10,SKU0093,0,0.0,1342.06,1
2024-11-11,SKU0093,117,157021.6,1342.06,1
2024-11-12,SKU0093,90,120785.85,1342.06,1
2024-11-13,SKU0093,85,114075.52,1342.06,1
2024-11-14,SKU0093,83,111391.39,1342.06,1
2024-11-15,SKU0093,90,120785.85,1342.06,1
2024-11-16,SKU0093,31,50652.45,1633.95,0
2024-11-17,SKU0093,21,34312.95,1633.95,0
2024-11-18,SKU0093,95,155225.25,1633.95,0
2024-11-19,SKU0093,81,132349.95,1633.95,0
2024-11-20,SKU0093,74,120912.3,1633.95,0
2024-11-21,SKU0093,70,114376.5,1633.95,0
2024-11-22,SKU0093,12,19607.4,1633.95,0
2024-11-23,SKU0093,13,21241.35,1633.95,0
2024-11-24,SKU0093,47,76795.65,1633.95,0
2024-11-25,SKU0093,84,137251.8,1633.95,0
2024-11-26,SKU0093,28,45750.6,1633.95,0
2024-11-27,SKU0093,90,147055.5,1633.95,0
2024-11-28,SKU0093,94,153591.3,1633.95,0
2024-11-29,SKU0093,29,47384.55,1633.95,0
2024-11-30,SKU0093,12,19607.4,1633.95,0
2024-12-01,SKU0093,23,37580.85,1633.95,0
2024-12-02,SKU0093,21,34312.95,1633.95,0
2024-12-03,SKU0093,0,0.0,1633.95,0
2024-12-04,SKU0093,72,117644.4,1633.95,0
2024-12-05,SKU0093,52,84965.4,1633.95,0
2024-12-06,SKU0093,24,39214.8,1633.95,0
2024-12-07,SKU0093,25,40848.75,1633.95,0
2024-12-08,SKU0093,32,52286.4,1633.95,0
2024-12-09,SKU0093,53,86599.35,1633.95,0
2024-12-10,SKU0093,75,122546.25,1633.95,0
2024-12-11,SKU0093,31,50652.45,1633.95,0
2024-12-12,SKU0093,85,138885.75,1633.95,0
2024-12-13,SKU0093,61,99670.95,1633.95,0
2024-12-14,SKU0093,26,42482.7,1633.95,0
2024-12-15,SKU0093,53,86599.35,1633.95,0
2024-12-16,SKU0093,48,78429.6,1633.95,0
2024-12-17,SKU0093,71,116010.45,1633.95,0
2024-12-18,SKU0093,51,83331.45,1633.95,0
2024-12-19,SKU0093,9,14705.55,1633.95,0
2024-12-20,SKU0093,101,135548.56,1342.06,1
2024-12-21,SKU0093,48,64419.12,1342.06,1
2024-12-22,SKU0093,24,32209.56,1342.06,1
2024-12-23,SKU0093,114,152995.41,1342.06,1
2024-12-24,SKU0093,108,144943.02,1342.06,1
2024-12-25,SKU0093,152,203993.88,1342.06,1
2024-12-26,SKU0093,72,96628.68,1342.06,1
2024-12-27,SKU0093,73,97970.74,1342.06,1
2024-12-28,SKU0093,35,46972.27,1342.06,1
2024-12-29,SKU0093,65,87234.22,1342.06,1
2024-12-30,SKU0093,68,91260.42,1342.06,1
2024-12-31,SKU0093,77,103339.0,1342.06,1
2025-01-01,SKU0093,63,102938.85,1633.95,0
2025-01-02,SKU0093,59,96403.05,1633.95,0
2025-01-03,SKU0093,25,40848.75,1633.95,0
2025-01-04,SKU0093,30,49018.5,1633.95,0
2025-01-05,SKU0093,8,13071.6,1633.95,0
2025-01-06,SKU0093,47,76795.65,1633.95,0
2025-01-07,SKU0093,93,151957.35,1633.95,0
2025-01-08,SKU0093,74,120912.3,1633.95,0
2025-01-09,SKU0093,31,50652.45,1633.95,0
2025-01-10,SKU0093,42,68625.9,1633.95,0
2025-01-11,SKU0093,15,24509.25,1633.95,0
2025-01-12,SKU0093,27,44116.65,1633.95,0
2025-01-13,SKU0093,21,34312.95,1633.95,0
2025-01-14,SKU0093,70,114376.5,1633.95,0
2025-01-15,SKU0093,93,151957.35,1633.95,0
2025-01-16,SKU0093,42,68625.9,1633.95,0
2025-01-17,SKU0093,19,31045.05,1633.95,0
2025-01-18,SKU0093,5,8169.75,1633.95,0
2025-01-19,SKU0093,60,98037.0,1633.95,0
2025-01-20,SKU0093,56,91501.2,1633.95,0
2025-01-21,SKU0093,59,96403.05,1633.95,0
2025-01-22,SKU0093,45,73527.75,1633.95,0
2025-01-23,SKU0093,18,29411.1,1633.95,0
2025-01-24,SKU0093,45,73527.75,1633.95,0
2025-01-25,SKU0093,29,47384.55,1633.95,0
2025-01-26,SKU0093,25,40848.75,1633.95,0
2025-01-27,SKU0093,47,76795.65,1633.95,0
2025-01-28,SKU0093,63,102938.85,1633.95,0
2025-01-29,SKU0093,67,109474.65,1633.95,0
2025-01-30,SKU0093,101,165028.95,1633.95,0
2025-01-31,SKU0093,26,42482.7,1633.95,0
2025-02-01,SKU0093,9,14705.55,1633.95,0
2025-02-02,SKU0093,37,60456.15,1633.95,0
2025-02-03,SKU0093,45,73527.75,1633.95,0
2025-02-04,SKU0093,49,80063.55,1633.95,0
2025-02-05,SKU0093,53,86599.35,1633.95,0
2025-02-06,SKU0093,17,27777.15,1633.95,0
2025-02-07,SKU0093,6,9803.7,1633.95,0
2025-02-08,SKU0093,38,62090.1,1633.95,0
2025-02-09,SKU0093,31,50652.45,1633.95,0
2025-02-10,SKU0093,78,127448.1,1633.95,0
2025-02-11,SKU0093,74,120912.3,1633.95,0
2025-02-12,SKU0093,66,107840.7,1633.95,0
2025-02-13,SKU0093,20,32679.0,1633.95,0
2025-02-14,SKU0093,45,73527.75,1633.95,0
2025-02-15,SKU0093,1,1633.95,1633.95,0
2025-02-16,SKU0093,22,35946.9,1633.95,0
2025-02-17,SKU0093,19,31045.05,1633.95,0
2025-02-18,SKU0093,50,81697.5,1633.95,0
2025-02-19,SKU0093,53,86599.35,1633.95,0
2025-02-20,SKU0093,21,34312.95,1633.95,0
2025-02-21,SKU0093,12,19607.4,1633.95,0
2025-02-22,SKU0093,22,35946.9,1633.95,0
2025-02-23,SKU0093,19,31045.05,1633.95,0
2025-02-24,SKU0093,49,80063.55,1633.95,0
2025-02-25,SKU0093,63,102938.85,1633.95,0
2025-02-26,SKU0093,39,63724.05,1633.95,0
2025-02-27,SKU0093,29,47384.55,1633.95,0
2025-02-28,SKU0093,61,99670.95,1633.95,0
2025-03-01,SKU0093,6,9803.7,1633.95,0
2025-03-02,SKU0093,42,68625.9,1633.95,0
2025-03-03,SKU0093,13,21241.35,1633.95,0
2025-03-04,SKU0093,51,83331.45,1633.95,0
2025-03-05,SKU0093,76,124180.2,1633.95,0
2025-03-06,SKU0093,32,52286.4,1633.95,0
2025-03-07,SKU0093,34,55554.3,1633.95,0
2025-03-08,SKU0093,24,39214.8,1633.95,0
2025-03-09,SKU0093,22,35946.9,1633.95,0
2025-03-10,SKU0093,26,42482.7,1633.95,0
2025-03-11,SKU0093,40,65358.0,1633.95,0
2025-03-12,SKU0093,41,66991.95,1633.95,0
2025-03-13,SKU0093,32,52286.4,1633.95,0
2025-03-14,SKU0093,13,21241.35,1633.95,0
2025-03-15,SKU0093,30,49018.5,1633.95,0
2025-03-16,SKU0093,64,104572.8,1633.95,0
2025-03-17,SKU0093,50,81697.5,1633.95,0
2025-03-18,SKU0093,62,101304.9,1633.95,0
2025-03-19,SKU0093,41,66991.95,1633.95,0
2025-03-20,SKU0093,4,6535.8,1633.95,0
2025-03-21,SKU0093,0,0.0,1633.95,0
2025-03-22,SKU0093,0,0.0,1633.95,0
2025-03-23,SKU0093,22,35946.9,1633.95,0
2025-03-24,SKU0093,20,32679.0,1633.95,0
2025-03-25,SKU0093,56,91501.2,1633.95,0
2025-03-26,SKU0093,56,91501.2,1633.95,0
2025-03-27,SKU0093,22,35946.9,1633.95,0
2025-03-28,SKU0093,24,39214.8,1633.95,0
2025-03-29,SKU0093,34,55554.3,1633.95,0
2025-03-30,SKU0093,35,57188.25,1633.95,0
2025-03-31,SKU0093,31,50652.45,1633.95,0
2025-04-01,SKU0093,48,78429.6,1633.95,0
2025-04-02,SKU0093,68,111108.6,1633.95,0
2025-04-03,SKU0093,31,50652.45,1633.95,0
2025-04-04,SKU0093,36,58822.2,1633.95,0
2025-04-05,SKU0093,29,47384.55,1633.95,0
2025-04-06,SKU0093,54,88233.3,1633.95,0
2025-04-07,SKU0093,55,89867.25,1633.95,0
2025-04-08,SKU0093,65,106206.75,1633.95,0
2025-04-09,SKU0093,62,101304.9,1633.95,0
2025-04-10,SKU0093,32,52286.4,1633.95,0
2025-04-11,SKU0093,28,45750.6,1633.95,0
2025-04-12,SKU0093,7,11437.65,1633.95,0
2025-04-13,SKU0093,33,53920.35,1633.95,0
2025-04-14,SKU0093,32,52286.4,1633.95,0
2025-04-15,SKU0093,23,37580.85,1633.95,0
2025-04-16,SKU0093,53,86599.35,1633.95,0
2025-04-17,SKU0093,63,102938.85,1633.95,0
2025-04-18,SKU0093,25,40848.75,1633.95,0
2025-04-19,SKU0093,14,22875.3,1633.95,0
2025-04-20,SKU0093,2,3267.9,1633.95,0
2025-04-21,SKU0093,27,44116.65,1633.95,0
2025-04-22,SKU0093,58,94769.1,1633.95,0
2025-04-23,SKU0093,28,45750.6,1633.95,0
2025-04-24,SKU0093,24,39214.8,1633.95,0
2025-04-25,SKU0093,42,68625.9,1633.95,0
2025-04-26,SKU0093,5,8169.75,1633.95,0
2025-04-27,SKU0093,18,29411.1,1633.95,0
2025-04-28,SKU0093,37,60456.15,1633.95,0
2025-04-29,SKU0093,64,104572.8,1633.95,0
2025-04-30,SKU0093,17,27777.15,1633.95,0
2025-05-01,SKU0093,53,86599.35,1633.95,0
2025-05-02,SKU0093,31,50652.45,1633.95,0
2025-05-03,SKU0093,14,22875.3,1633.95,0
2025-05-04,SKU0093,22,35946.9,1633.95,0
2025-05-05,SKU0093,38,62090.1,1633.95,0
2025-05-06,SKU0093,33,53920.35,1633.95,0
2025-05-07,SKU0093,9,14705.55,1633.95,0
2025-05-08,SKU0093,47,76795.65,1633.95,0
2025-05-09,SKU0093,42,68625.9,1633.95,0
2025-05-10,SKU0093,23,37580.85,1633.95,0
2025-05-11,SKU0093,14,22875.3,1633.95,0
2025-05-12,SKU0093,26,42482.7,1633.95,0
2025-05-13,SKU0093,24,39214.8,1633.95,0
2025-05-14,SKU0093,6,9803.7,1633.95,0
2025-05-15,SKU0093,38,62090.1,1633.95,0
2025-05-16,SKU0093,37,60456.15,1633.95,0
2025-05-17,SKU0093,24,39214.8,1633.95,0
2025-05-18,SKU0093,16,26143.2,1633.95,0
2025-05-19,SKU0093,56,91501.2,1633.95,0
2025-05-20,SKU0093,41,66991.95,1633.95,0
2025-05-21,SKU0093,46,75161.7,1633.95,0
2025-05-22,SKU0093,0,0.0,1633.95,0
2025-05-23,SKU0093,27,44116.65,1633.95,0
2025-05-24,SKU0093,1,1633.95,1633.95,0
2025-05-25,SKU0093,38,62090.1,1633.95,0
2025-05-26,SKU0093,21,34312.95,1633.95,0
2025-05-27,SKU0093,64,104572.8,1633.95,0
2025-05-28,SKU0093,12,19607.4,1633.95,0
2025-05-29,SKU0093,31,50652.45,1633.95,0
2025-05-30,SKU0093,23,37580.85,1633.95,0
2025-05-31,SKU0093,0,0.0,1633.95,0
2025-06-01,SKU0093,76,101996.94,1342.06,1
2025-06-02,SKU0093,69,92602.48,1342.06,1
2025-06-03,SKU0093,94,126154.11,1342.06,1
2025-06-04,SKU0093,86,115417.59,1342.06,1
2025-06-05,SKU0093,34,45630.21,1342.06,1
2025-06-06,SKU0093,17,22815.1,1342.06,1
2025-06-07,SKU0093,15,20130.97,1342.06,1
2025-06-08,SKU0093,19,25499.23,1342.06,1
2025-06-09,SKU0093,45,60392.92,1342.06,1
2025-06-10,SKU0093,78,104681.07,1342.06,1
2025-06-11,SKU0093,33,53920.35,1633.95,0
2025-06-12,SKU0093,54,88233.3,1633.95,0
2025-06-13,SKU0093,5,8169.75,1633.95,0
2025-06-14,SKU0093,21,34312.95,1633.95,0
2025-06-15,SKU0093,11,17973.45,1633.95,0
2025-06-16,SKU0093,22,35946.9,1633.95,0
2025-06-17,SKU0093,63,102938.85,1633.95,0
2025-06-18,SKU0093,30,49018.5,1633.95,0
2025-06-19,SKU0093,26,42482.7,1633.95,0
2025-06-20,SKU0093,21,34312.95,1633.95,0
2025-06-21,SKU0093,12,19607.4,1633.95,0
2025-06-22,SKU0093,26,42482.7,1633.95,0
2025-06-23,SKU0093,19,31045.05,1633.95,0
2025-06-24,SKU0093,5,8169.75,1633.95,0
2025-06-25,SKU0093,19,31045.05,1633.95,0
2025-06-26,SKU0093,61,99670.95,1633.95,0
2025-06-27,SKU0093,24,39214.8,1633.95,0
2025-06-28,SKU0093,22,35946.9,1633.95,0
2025-06-29,SKU0093,15,24509.25,1633.95,0
2025-06-30,SKU0093,26,42482.7,1633.95,0
2025-07-01,SKU0093,24,39214.8,1633.95,0
2025-07-02,SKU0093,70,114376.5,1633.95,0
2025-07-03,SKU0093,51,83331.45,1633.95,0
2025-07-04,SKU0093,16,26143.2,1633.95,0
2025-07-05,SKU0093,15,24509.25,1633.95,0
2025-07-06,SKU0093,24,39214.8,1633.95,0
2025-07-07,SKU0093,36,58822.2,1633.95,0
2025-07-08,SKU0093,39,63724.05,1633.95,0
2025-07-09,SKU0093,22,35946.9,1633.95,0
2025-07-10,SKU0093,48,78429.6,1633.95,0
2025-07-11,SKU0093,26,42482.7,1633.95,0
2025-07-12,SKU0093,7,11437.65,1633.95,0
2025-07-13,SKU0093,21,34312.95,1633.95,0
2025-07-14,SKU0093,13,21241.35,1633.95,0
2025-07-15,SKU0093,34,55554.3,1633.95,0
2025-07-16,SKU0093,35,57188.25,1633.95,0
2025-07-17,SKU0093,14,22875.3,1633.95,0
2025-07-18,SKU0093,13,21241.35,1633.95,0
2025-07-19,SKU0093,35,57188.25,1633.95,0
2025-07-20,SKU0093,3,4901.85,1633.95,0
2025-07-21,SKU0093,38,62090.1,1633.95,0
2025-07-22,SKU0093,47,76795.65,1633.95,0
2025-07-23,SKU0093,56,91501.2,1633.95,0
2025-07-24,SKU0093,17,27777.15,1633.95,0
2025-07-25,SKU0093,33,53920.35,1633.95,0
2025-07-26,SKU0093,32,52286.4,1633.95,0
2025-07-27,SKU0093,53,86599.35,1633.95,0
2025-07-28,SKU0093,39,63724.05,1633.95,0
2025-07-29,SKU0093,40,65358.0,1633.95,0
2025-07-30,SKU0093,40,65358.0,1633.95,0
2025-07-31,SKU0093,56,91501.2,1633.95,0
2025-08-01,SKU0093,16,26143.2,1633.95,0
2025-08-02,SKU0093,17,27777.15,1633.95,0
2025-08-03,SKU0093,3,4901.85,1633.95,0
2025-08-04,SKU0093,6,9803.7,1633.95,0
2025-08-05,SKU0093,30,49018.5,1633.95,0
2025-08-06,SKU0093,39,63724.05,1633.95,0
2025-08-07,SKU0093,35,57188.25,1633.95,0
2025-08-08,SKU0093,0,0.0,1633.95,0
2025-08-09,SKU0093,22,35946.9,1633.95,0
2025-08-10,SKU0093,1,1633.95,1633.95,0
2025-08-11,SKU0093,12,19607.4,1633.95,0
2025-08-12,SKU0093,38,62090.1,1633.95,0
2025-08-13,SKU0093,51,83331.45,1633.95,0
2025-08-14,SKU0093,36,58822.2,1633.95,0
2025-08-15,SKU0093,21,34312.95,1633.95,0
2025-08-16,SKU0093,0,0.0,1633.95,0
2025-08-17,SKU0093,18,29411.1,1633.95,0
2025-08-18,SKU0093,15,24509.25,1633.95,0
2025-08-19,SKU0093,39,63724.05,1633.95,0
2025-08-20,SKU0093,85,138885.75,1633.95,0
2025-08-21,SKU0093,27,44116.65,1633.95,0
2025-08-22,SKU0093,20,32679.0,1633.95,0
2025-08-23,SKU0093,26,42482.7,1633.95,0
2025-08-24,SKU0093,18,29411.1,1633.95,0
2025-08-25,SKU0093,47,76795.65,1633.95,0
2025-08-26,SKU0093,46,75161.7,1633.95,0
2025-08-27,SKU0093,42,68625.9,1633.95,0
2025-08-28,SKU0093,29,47384.55,1633.95,0
2025-08-29,SKU0093,38,62090.1,1633.95,0
2025-08-30,SKU0093,33,53920.35,1633.95,0
2025-08-31,SKU0093,27,44116.65,1633.95,0
2024-03-21,SKU0094,7,2847.67,406.81,0
2024-03-22,SKU0094,5,2034.05,406.81,0
2024-03-23,SKU0094,5,2034.05,406.81,0
2024-03-24,SKU0094,22,8949.82,406.81,0
2024-03-25,SKU0094,11,4474.91,406.81,0
2024-03-26,SKU0094,17,6915.77,406.81,0
2024-03-27,SKU0094,15,6102.15,406.81,0
2024-03-28,SKU0094,12,4881.72,406.81,0
2024-03-29,SKU0094,12,4881.72,406.81,0
2024-03-30,SKU0094,6,2440.86,406.81,0
2024-03-31,SKU0094,2,813.62,406.81,0
2024-04-01,SKU0094,11,4474.91,406.81,0
2024-04-02,SKU0094,18,7322.58,406.81,0
2024-04-03,SKU0094,18,7322.58,406.81,0
2024-04-04,SKU0094,8,3254.48,406.81,0
2024-04-05,SKU0094,14,5695.34,406.81,0
2024-04-06,SKU0094,5,2034.05,406.81,0
2024-04-07,SKU0094,0,0.0,406.81,0
2024-04-08,SKU0094,4,1627.24,406.81,0
2024-04-09,SKU0094,8,3254.48,406.81,0
2024-04-10,SKU0094,14,5695.34,406.81,0
2024-04-11,SKU0094,15,6102.15,406.81,0
2024-04-12,SKU0094,2,813.62,406.81,0
2024-04-13,SKU0094,9,3661.29,406.81,0
2024-04-14,SKU0094,16,6508.96,406.81,0
2024-04-15,SKU0094,11,4474.91,406.81,0
2024-04-16,SKU0094,13,5288.53,406.81,0
2024-04-17,SKU0094,29,11797.49,406.81,0
2024-04-18,SKU0094,8,3254.48,406.81,0
2024-04-19,SKU0094,6,2440.86,406.81,0
2024-04-20,SKU0094,9,3661.29,406.81,0
2024-04-21,SKU0094,3,1220.43,406.81,0
2024-04-22,SKU0094,5,2034.05,406.81,0
2024-04-23,SKU0094,18,7322.58,406.81,0
2024-04-24,SKU0094,7,2847.67,406.81,0
2024-04-25,SKU0094,18,7322.58,406.81,0
2024-04-26,SKU0094,11,4474.91,406.81,0
2024-04-27,SKU0094,4,1627.24,406.81,0
2024-04-28,SKU0094,13,5288.53,406.81,0
2024-04-29,SKU0094,10,4068.1,406.81,0
2024-04-30,SKU0094,9,3661.29,406.81,0
2024-05-01,SKU0094,24,9763.44,406.81,0
2024-05-02,SKU0094,19,7729.39,406.81,0
2024-05-03,SKU0094,8,3254.48,406.81,0
2024-05-04,SKU0094,10,4068.1,406.81,0
2024-05-05,SKU0094,4,1627.24,406.81,0
2024-05-06,SKU0094,15,6102.15,406.81,0
2024-05-07,SKU0094,33,13424.73,406.81,0
2024-05-08,SKU0094,49,19933.69,406.81,0
2024-05-09,SKU0094,17,6915.77,406.81,0
2024-05-10,SKU0094,14,5695.34,406.81,0
2024-05-11,SKU0094,10,4068.1,406.81,0
2024-05-12,SKU0094,6,2440.86,406.81,0
2024-05-13,SKU0094,9,3661.29,406.81,0
2024-05-14,SKU0094,13,5288.53,406.81,0
2024-05-15,SKU0094,35,14238.35,406.81,0
2024-05-16,SKU0094,14,5695.34,406.81,0
2024-05-17,SKU0094,30,12204.3,406.81,0
2024-05-18,SKU0094,10,4068.1,406.81,0
2024-05-19,SKU0094,2,813.62,406.81,0
2024-05-20,SKU0094,4,1627.24,406.81,0
2024-05-21,SKU0094,8,3254.48,406.81,0
2024-05-22,SKU0094,12,4881.72,406.81,0
2024-05-23,SKU0094,29,11797.49,406.81,0
2024-05-24,SKU0094,3,1220.43,406.81,0
2024-05-25,SKU0094,5,2034.05,406.81,0
2024-05-26,SKU0094,5,2034.05,406.81,0
2024-05-27,SKU0094,20,8136.2,406.81,0
2024-05-28,SKU0094,20,8136.2,406.81,0
2024-05-29,SKU0094,21,8543.01,406.81,0
2024-05-30,SKU0094,14,5695.34,406.81,0
2024-05-31,SKU0094,16,6508.96,406.81,0
2024-06-01,SKU0094,14,4781.91,341.56,1
2024-06-02,SKU0094,8,2732.52,341.56,1
2024-06-03,SKU0094,22,7514.42,341.56,1
2024-06-04,SKU0094,30,10246.94,341.56,1
2024-06-05,SKU0094,32,10930.07,341.56,1
2024-06-06,SKU0094,42,14345.72,341.56,1
2024-06-07,SKU0094,13,4440.34,341.56,1
2024-06-08,SKU0094,13,4440.34,341.56,1
2024-06-09,SKU0094,7,2390.95,341.56,1
2024-06-10,SKU0094,27,9222.25,341.56,1
2024-06-11,SKU0094,18,7322.58,406.81,0
2024-06-12,SKU0094,25,10170.25,406.81,0
2024-06-13,SKU0094,12,4881.72,406.81,0
2024-06-14,SKU0094,9,3661.29,406.81,0
2024-06-15,SKU0094,5,2034.05,406.81,0
2024-06-16,SKU0094,6,2440.86,406.81,0
2024-06-17,SKU0094,19,7729.39,406.81,0
2024-06-18,SKU0094,10,4068.1,406.81,0
2024-06-19,SKU0094,18,7322.58,406.81,0
2024-06-20,SKU0094,13,5288.53,406.81,0
2024-06-21,SKU0094,13,5288.53,406.81,0
2024-06-22,SKU0094,10,4068.1,406.81,0
2024-06-23,SKU0094,9,3661.29,406.81,0
2024-06-24,SKU0094,16,6508.96,406.81,0
2024-06-25,SKU0094,15,6102.15,406.81,0
2024-06-26,SKU0094,9,3661.29,406.81,0
2024-06-27,SKU0094,21,8543.01,406.81,0
2024-06-28,SKU0094,19,7729.39,406.81,0
2024-06-29,SKU0094,6,2440.86,406.81,0
2024-06-30,SKU0094,7,2847.67,406.81,0
2024-07-01,SKU0094,11,4474.91,406.81,0
2024-07-02,SKU0094,24,9763.44,406.81,0
2024-07-03,SKU0094,18,7322.58,406.81,0
2024-07-04,SKU0094,7,2847.67,406.81,0
2024-07-05,SKU0094,18,7322.58,406.81,0
2024-07-06,SKU0094,10,4068.1,406.81,0
